RowNumber,CustomerId,name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2727,15807045,surve,829,Mumbai,Female,37,3,103457.76,1,0,0,1114.12,0
2728,15581748,rajawat,754,Mumbai,Male,57,2,101134.87,2,1,1,70954.41,0
2729,15770420,ghadse,749,Mumbai,Male,46,10,78136.36,2,1,1,73470.98,0
2730,15608230,haridas,667,Chennai,Male,23,1,0,2,1,0,91573.19,0
2731,15730339,pendharkar,670,Bangalore,Male,30,3,133446.34,1,0,0,3154.95,0
2732,15712584,sethi,670,Chennai,Female,33,7,0,2,1,1,88187.81,0
2733,15592816,hooda,623,Mumbai,Female,48,1,108076.33,1,1,0,118855.26,1
2734,15641480,chaphekar,571,Chennai,Male,32,5,131354.25,1,1,0,125256.53,0
2735,15708505,vichare,641,Mumbai,Female,37,7,62974.64,2,0,1,39016.43,0
2736,15791131,thapa,551,Mumbai,Female,30,2,143340.44,1,1,0,145796.49,0
2737,15618225,visariya,741,Mumbai,Male,36,8,116993.43,2,1,0,168816.22,0
2738,15644724,varma,472,Chennai,Male,31,4,58662.92,2,0,1,73322,0
2739,15662098,tripathi,650,Bangalore,Male,41,3,128808.65,3,0,0,113677.53,1
2740,15723894,verma,625,Chennai,Male,45,7,137555.44,1,0,0,124607.7,0
2741,15787699,de,650,Mumbai,Male,34,4,142393.11,1,1,1,11276.48,0
2742,15687738,kumta,535,Chennai,Female,38,8,0,2,1,0,136620.64,0
2743,15576126,patankar,649,Chennai,Female,41,2,125785.23,1,1,1,70523.92,0
2744,15658889,pendse,689,Chennai,Male,22,4,136444.25,1,1,0,51980.25,1
2745,15667046,thackeray,694,Bangalore,Male,38,7,121527.4,1,1,0,113481.02,0
2746,15669957,wagh,655,Mumbai,Male,52,9,144696.75,1,1,1,49025.79,0
2747,15655794,chandrababu,620,Chennai,Male,36,8,0,2,1,1,145937.99,0
2748,15599829,tambke,577,Chennai,Female,35,10,0,2,1,1,25161.61,0
2749,15753332,ganesan,401,Mumbai,Male,48,8,128140.17,1,1,0,175753.55,1
2750,15671124,thorvi,599,Chennai,Male,25,6,120383.41,1,1,1,24903.09,0
2751,15767474,gaitonde,481,Chennai,Female,57,9,0,3,1,1,169719.35,1
2752,15720671,waghmare,704,Chennai,Male,42,8,129735.3,2,1,1,179565.57,0
2753,15626787,chary,698,Bangalore,Female,31,8,185078.26,1,0,0,115337.74,1
2754,15774491,faye,480,Chennai,Female,28,6,0,2,0,0,48131.92,0
2755,15579647,palav,682,Chennai,Male,42,0,0,1,1,1,160828.98,0
2756,15625522,bisht,700,Bangalore,Male,31,7,0,2,0,1,145151.96,0
2757,15765806,chandak,492,Chennai,Male,29,1,144591.96,1,1,1,196293.76,0
2758,15566708,patwardhan,444,Chennai,Female,45,4,0,2,1,0,161653.5,1
2759,15668347,janefalkar,624,Chennai,Male,36,6,0,2,0,0,84635.64,0
2760,15575214,ghaisas,709,Chennai,Male,37,7,0,1,1,0,159486.76,0
2761,15591123,hassan,557,Mumbai,Male,68,2,100194.44,1,1,1,38596.34,0
2762,15573280,katoch,646,Mumbai,Male,50,6,145295.31,2,1,1,27814.74,0
2763,15589018,devadiga,719,Mumbai,Male,28,3,106070.29,2,1,1,183893.31,0
2764,15654495,somalwar,706,Mumbai,Female,47,6,120621.89,1,1,1,140803.7,0
2765,15597265,upadhyay,660,Chennai,Male,38,7,0,2,0,1,146585.53,0
2766,15733876,gilani,667,Chennai,Male,36,9,0,2,1,1,40062.29,0
2767,15677217,kumbhare,705,Chennai,Male,30,1,0,1,1,1,181300.32,0
2768,15747265,soni,598,Mumbai,Female,27,10,171283.91,1,1,1,84136.12,0
2769,15713379,piramal,669,Chennai,Male,26,4,0,2,1,1,197594.34,0
2770,15730433,watharkar,580,Mumbai,Female,38,1,128218.47,1,1,0,125953.83,1
2771,15693347,gavit,676,Chennai,Female,32,5,0,2,1,1,75465.41,0
2772,15715465,gangopadhyay,714,Mumbai,Male,28,7,77776.39,1,1,0,177737.07,0
2773,15680736,bahl,597,Mumbai,Female,72,6,124978.19,2,1,1,7144.46,0
2774,15610765,talari,559,Chennai,Male,29,1,0,2,0,0,155639.76,0
2775,15650034,barde,564,Chennai,Female,28,1,0,1,1,1,162428.05,0
2776,15782468,bhutada,850,Bangalore,Male,51,3,109799.55,2,1,1,12457.76,1
2777,15685109,ganesan,689,Chennai,Male,39,7,0,2,0,0,14917.09,0
2778,15776233,gehlot,758,Mumbai,Female,61,8,125397.21,1,1,0,182184.09,1
2779,15761141,krishnamurthy,604,Bangalore,Female,71,10,0,2,1,1,129984.2,0
2780,15781702,bharjatya,733,Mumbai,Male,38,9,111347.37,2,0,1,194872.97,0
2781,15790235,watwe,778,Bangalore,Male,40,8,104291.41,2,1,1,117507.11,0
2782,15641416,pendse,732,Mumbai,Female,61,9,94867.18,2,1,1,157527.6,1
2783,15775234,safary,646,Chennai,Male,24,8,0,2,0,0,92612.88,0
2784,15659475,toor,597,Chennai,Female,33,6,135703.59,2,0,0,74850.84,0
2785,15642202,govind,821,Mumbai,Female,37,5,106453.53,2,0,1,127413,0
2786,15771417,ludhani,640,Chennai,Male,43,7,132412.38,1,0,0,69584.3,1
2787,15585100,dadlani,511,Mumbai,Female,40,9,124401.6,1,1,0,198814.24,1
2788,15700487,rahane,805,Chennai,Male,46,6,118022.06,3,1,0,162643.15,1
2789,15726589,ramisetty,540,Mumbai,Male,39,1,82531.11,1,1,0,114092.52,0
2790,15747503,watane,705,Bangalore,Male,44,0,184552.12,1,1,0,68860.3,1
2791,15595883,chowdhary,540,Mumbai,Male,39,4,127278.31,1,1,1,16150.34,0
2792,15663826,tadaskar,532,Bangalore,Female,66,3,0,1,1,1,115227.02,0
2793,15742820,ray,535,Chennai,Female,45,2,0,2,0,1,170621.55,0
2794,15624793,thakore,627,Mumbai,Male,23,5,184244.86,1,1,0,103099.22,0
2795,15597930,paud,646,Chennai,Male,52,8,59669.43,1,0,0,172495.81,1
2796,15665110,daswani,515,Chennai,Female,25,7,79543.59,1,0,1,38772.82,0
2797,15770719,argade,697,Chennai,Female,39,6,151553.19,1,1,1,44946.29,0
2798,15731327,mabiyan,652,Mumbai,Male,27,2,166527.88,2,0,1,146007.7,0
2799,15576044,chauhan,579,Mumbai,Male,28,6,150329.15,1,1,0,145558.42,0
2800,15775662,lal,760,Chennai,Male,43,8,121911.59,1,1,0,193312.33,0
2801,15646817,anandi,769,Chennai,Male,51,9,156773.78,2,1,0,40257.79,0
2802,15596060,shete,498,Bangalore,Male,29,8,127864.26,1,1,1,46677.9,0
2803,15723299,"engle, ingle",774,Chennai,Male,53,4,113709.28,1,1,1,153887.93,1
2804,15636982,shete,705,Mumbai,Female,43,7,79974.55,1,1,1,103108.33,0
2805,15751175,asthana,648,Chennai,Female,44,2,0,2,1,1,58652.23,0
2806,15618936,ghanekar,688,Chennai,Female,51,5,0,1,1,0,91624.11,1
2807,15787529,gajjar,592,Bangalore,Male,38,0,0,1,1,0,65986.48,1
2808,15780128,bhimani,705,Chennai,Male,33,3,144427.96,2,1,0,113845.19,0
2809,15615991,kottary,654,Chennai,Male,42,7,99263.09,1,1,1,67607.9,0
2810,15757001,wadhawa,624,Chennai,Female,32,2,79368.87,2,1,1,145471.94,0
2811,15595388,duggal,594,Chennai,Female,30,10,0,2,1,1,124071.71,0
2812,15699550,sanir,695,Bangalore,Female,34,9,0,2,1,1,67502.12,0
2813,15581620,vaidya,597,Chennai,Male,28,2,0,3,1,1,78707.97,0
2814,15600934,gadkari,758,Chennai,Female,52,7,125095.94,1,1,0,171189.83,1
2815,15738672,bajaj,737,Mumbai,Female,40,2,162485.8,2,1,0,149381.32,0
2816,15721307,ullal,694,Mumbai,Male,37,1,95668.82,2,1,0,100335.55,0
2817,15619280,vijay,683,Chennai,Male,25,4,0,2,1,0,152698.24,0
2818,15768244,abbi,538,Bangalore,Female,30,8,0,2,1,1,41192.95,0
2819,15806837,vidyarthi,669,Chennai,Male,37,4,0,1,1,0,132540.33,0
2820,15643496,lunkad,730,Chennai,Female,34,5,74197.38,2,1,0,96875.52,0
2821,15813916,yerukola,622,Chennai,Female,31,1,89688.94,1,1,1,152305.47,0
2822,15626385,raina,714,Bangalore,Female,33,10,103121.33,2,1,1,49672.01,0
2823,15603582,taparia,569,Bangalore,Female,34,3,0,1,1,0,133997.53,0
2824,15764351,phatak,668,Mumbai,Female,59,5,120170.07,1,0,1,50454.8,0
2825,15667938,uppal,628,Chennai,Male,32,9,149136.31,2,1,1,16402.11,0
2826,15576360,rathore,600,Chennai,Male,40,1,141136.79,1,1,1,67803.83,0
2827,15628813,kumari,693,Chennai,Female,43,4,152341.55,1,1,0,9241.78,0
2828,15584190,dutta,704,Chennai,Male,36,7,120026.98,2,0,1,100601.73,0
2829,15716449,godse,527,Bangalore,Male,33,9,132168.28,1,0,0,98734.15,0
2830,15759913,patwardhan,553,Mumbai,Male,43,6,85200.82,2,1,1,160574.09,0
2831,15701555,wajantri,575,Bangalore,Male,53,1,84903.33,2,0,1,26015.8,0
2832,15758482,barot,626,Chennai,Female,32,0,0,2,0,0,187172.54,0
2833,15758171,wattal,582,Chennai,Male,20,4,0,1,1,1,55763.66,0
2834,15680346,thakurtha,683,Bangalore,Male,40,8,0,1,1,0,75848.22,0
2835,15649124,pardesi,850,Chennai,Male,30,9,121535.18,1,0,0,40313.47,0
2836,15812917,chanchad,653,Bangalore,Male,35,6,116662.96,2,1,1,23864.21,0
2837,15768455,tomar,679,Chennai,Male,60,8,0,2,1,1,51380.9,0
2838,15703059,thakrey,549,Mumbai,Female,49,6,124829.16,1,0,1,93551.36,0
2839,15646196,deora,850,Bangalore,Female,36,2,155180.56,2,0,0,169415.54,0
2840,15585451,shikhavat,558,Mumbai,Female,32,1,108262.87,1,1,1,6935.31,0
2841,15714057,bundela,528,Bangalore,Male,40,4,0,2,1,0,25399.7,0
2842,15748473,jain,801,Chennai,Male,38,5,0,2,1,0,66256.27,0
2843,15785782,pandit,513,Bangalore,Male,48,2,0,1,1,1,114709.13,1
2844,15693233,yarlagadda,666,Mumbai,Male,38,6,99812.88,2,1,1,158357.97,0
2845,15757521,dhingra,606,Chennai,Male,35,2,132164.26,1,0,1,164815.59,0
2846,15812513,barua,599,Mumbai,Male,45,10,103583.05,1,1,0,132127.69,1
2847,15674950,puthran,544,Mumbai,Male,39,4,142406.43,2,1,0,146637.45,0
2848,15678572,pathak,529,Bangalore,Male,38,7,99842.5,2,1,0,90256.06,1
2849,15713608,kriplani,850,Chennai,Female,41,5,0,2,1,1,34827.43,0
2850,15579262,indulkar,497,Chennai,Male,41,9,0,1,0,0,22074.48,0
2851,15610426,tambe,764,Chennai,Female,39,5,81042.42,1,0,1,109805.17,0
2852,15776454,virk,603,Chennai,Female,48,5,0,1,1,0,100478.6,1
2853,15771483,jindal,609,Chennai,Male,40,6,0,2,1,1,97416.34,0
2854,15648489,malhotra,487,Chennai,Male,53,4,199689.49,1,1,1,24207.86,1
2855,15646609,kottary,748,Chennai,Male,33,1,142645.43,1,0,0,69132.66,0
2856,15693203,pandher,710,Bangalore,Female,75,5,0,2,1,1,9376.89,0
2857,15813067,sheth,432,Mumbai,Female,45,3,110219.14,1,1,0,43046.7,1
2858,15769829,karkare,534,Bangalore,Male,51,3,0,2,0,1,20856.31,0
2859,15662434,barde,607,Chennai,Male,25,3,0,2,0,0,187048.72,0
2860,15773503,sobti,551,Bangalore,Male,32,4,0,2,1,0,53420.53,0
2861,15705890,bundela,674,Chennai,Male,45,7,142072.02,1,1,0,37013.29,0
2862,15711398,tapaniya,525,Chennai,Female,25,6,0,2,1,0,89566.64,0
2863,15752375,anandi,645,Mumbai,Male,33,8,149564.61,1,0,0,149913.84,0
2864,15659175,gayatri,755,Chennai,Female,43,9,0,2,1,0,18066.69,0
2865,15597033,warhadpande,708,Mumbai,Male,37,8,153366.13,1,1,1,26912.34,0
2866,15590228,chauhan,715,Chennai,Male,21,6,76467.16,1,1,1,173511.72,0
2867,15631848,arora,727,Chennai,Female,26,9,121508.28,1,1,1,146785.44,0
2868,15654211,dubey,559,Bangalore,Female,27,1,0,1,0,1,1050.33,0
2869,15707968,gadre,545,Bangalore,Male,36,8,73211.12,2,1,0,89587.34,1
2870,15594084,nerurkar,524,Chennai,Male,22,9,0,2,1,0,74405.34,0
2871,15651093,nair,707,Chennai,Female,55,1,0,2,0,1,54409.48,0
2872,15798824,shishodia,671,Bangalore,Male,38,0,92674.94,2,1,0,3647.57,0
2873,15671591,mayar,439,Bangalore,Male,52,3,96196.24,4,1,0,198874.52,1
2874,15707189,chakravarthy,667,Mumbai,Female,36,1,114391.62,1,1,1,53412.54,0
2875,15733581,kukyan,831,Mumbai,Male,32,9,80262.66,1,1,0,194867.78,0
2876,15641640,tahiliani,545,Bangalore,Female,33,7,173331.52,1,1,0,150452.88,0
2877,15585284,tapaniya,604,Bangalore,Female,35,7,147285.52,1,1,1,57807.05,0
2878,15617866,wadekar,657,Bangalore,Male,67,5,119785.47,2,1,1,107534.32,0
2879,15667751,devadiga,487,Bangalore,Female,36,1,140137.15,1,1,0,194073.33,0
2880,15669411,kadakia,750,Mumbai,Female,52,6,107467.56,1,1,0,126233.18,1
2881,15789425,yenkie,694,Mumbai,Female,37,8,98218.04,2,1,0,182354.46,1
2882,15570943,pagi,711,Mumbai,Female,35,2,133607.75,1,1,1,120586.32,0
2883,15685829,thakran,551,Chennai,Male,37,3,0,2,1,1,50578.4,0
2884,15721917,vaze,559,Chennai,Female,38,8,95139.41,1,1,1,86575.46,0
2885,15776047,saklani,620,Chennai,Female,29,3,0,2,0,1,153392.28,0
2886,15716024,garg,660,Bangalore,Male,42,5,0,2,1,0,115509.59,0
2887,15675328,nehru,449,Chennai,Female,37,6,0,2,1,0,82176.48,0
2888,15604314,sonpatki,703,Mumbai,Female,26,1,97331.19,1,1,0,63717.49,0
2889,15658339,sachan,795,Mumbai,Male,37,2,139265.63,2,1,1,198745.94,0
2890,15630402,siddiqui,594,Chennai,Female,31,9,0,1,0,1,5719.11,0
2891,15689616,namboodiri,586,Bangalore,Male,34,5,168094.01,1,0,0,20058.61,0
2892,15774224,pai,613,Mumbai,Female,30,5,131563.88,2,1,0,170638.98,0
2893,15701291,mehra,601,Chennai,Male,44,3,0,2,1,0,30607.11,0
2894,15719606,gadkari,657,Chennai,Male,50,9,0,2,0,0,37171.46,0
2895,15644119,unhale,531,Chennai,Male,31,3,0,1,1,1,42589.33,0
2896,15646859,thorvi,621,Mumbai,Male,47,7,107363.29,1,1,1,66799.28,0
2897,15606836,karwande,782,Chennai,Female,33,2,94493.03,1,0,1,101866.39,0
2898,15664150,tawde,528,Mumbai,Female,29,9,170214.23,2,1,0,49284,0
2899,15624510,wadhwani,696,Chennai,Male,52,6,139781.06,1,1,0,27445.4,1
2900,15810944,wani,586,Chennai,Female,35,7,0,2,1,0,70760.69,0
2901,15668575,vajpayee,626,Bangalore,Female,26,8,148610.41,3,0,1,104502.02,1
2902,15603246,kapadia,498,Chennai,Male,73,2,170241.7,2,1,1,165407.96,0
2903,15804002,bhowmick,691,Chennai,Female,33,1,128306.83,1,1,1,113580.79,0
2904,15728773,hinduja,568,Chennai,Female,47,7,0,2,1,1,45978.39,0
2905,15598044,tamhane,715,Chennai,Female,35,3,0,1,1,1,152012.36,0
2906,15694829,salian,680,Mumbai,Male,32,7,175454,1,0,1,77349.92,0
2907,15600575,rode,802,Bangalore,Male,41,6,0,2,1,0,47322.05,0
2908,15727311,mulki,539,Chennai,Female,22,0,100885.93,2,1,1,38772.65,0
2909,15570769,velugubanti,494,Chennai,Male,69,9,93320.8,1,1,1,24489.44,0
2910,15606274,velugubanti,594,Mumbai,Male,38,6,63176.44,2,1,1,14466.08,0
2911,15746139,lopes,596,Chennai,Male,33,2,139451.67,1,0,0,63142.12,0
2912,15704987,janmeja,649,Chennai,Female,52,8,49113.75,1,1,0,41858.43,0
2913,15628972,mhatre,699,Mumbai,Male,32,1,123906.22,3,1,1,127443.82,1
2914,15697686,lagoo,787,Chennai,Female,40,6,0,2,1,1,84151.98,0
2915,15733883,gangotri,604,Chennai,Male,28,7,0,2,0,0,58595.64,0
2916,15617482,kumble,489,Mumbai,Female,52,1,131441.51,1,1,0,37240.11,1
2917,15704583,zende,651,Chennai,Male,56,2,0,1,1,0,114522.68,1
2918,15621083,thombre,698,Chennai,Male,57,6,136325.48,2,1,1,72549.27,1
2919,15649487,somani,578,Mumbai,Female,38,4,113150.44,2,1,0,176712.59,1
2920,15736760,mohan,538,Bangalore,Female,42,9,0,1,0,0,152855.96,0
2921,15714658,wazir,696,Chennai,Female,33,4,0,2,1,1,73371.65,0
2922,15599081,sandhu,507,Mumbai,Female,46,8,102785.16,1,1,1,70323.68,0
2923,15705113,dixit,685,Bangalore,Male,34,6,83264.28,1,0,0,9663.28,0
2924,15631159,limaye,705,Mumbai,Male,41,4,72252.64,2,1,1,142514.66,0
2925,15792818,duggal,499,Mumbai,Female,29,6,148051.52,1,1,0,118623.94,0
2926,15633531,ray,717,Chennai,Female,76,9,138489.66,1,1,1,68400.14,0
2927,15744529,ullal,510,Chennai,Male,63,8,0,2,1,1,115291.86,0
2928,15669656,pandher,632,Chennai,Male,32,6,111589.33,1,1,1,170382.99,0
2929,15581198,talgeri,668,Mumbai,Female,39,0,122104.79,1,1,0,112946.67,1
2930,15729054,rane,744,Mumbai,Male,32,4,96106.83,1,1,1,79812.77,0
2931,15573452,vichare,663,Mumbai,Male,42,7,115930.87,1,1,0,19862.78,0
2932,15776733,kriplani,638,Mumbai,Female,37,7,124513.66,2,1,0,158610.89,0
2933,15724858,thapar,688,Chennai,Female,54,9,0,1,1,0,191212.63,1
2934,15713144,yelpude,588,Bangalore,Male,46,8,0,1,1,0,61931.21,0
2935,15690188,agate,631,Chennai,Male,33,7,0,1,1,1,58043.02,1
2936,15689425,wangnoo,687,Bangalore,Male,35,8,100988.39,2,1,0,22247.27,0
2937,15671766,amladi,599,Chennai,Male,44,10,118577.24,1,1,1,31448.52,0
2938,15782806,thakre,718,Bangalore,Male,28,6,0,2,1,0,146875.86,0
2939,15764419,bajwa,730,Chennai,Male,27,5,0,2,1,1,116081.93,0
2940,15591915,thakore,533,Chennai,Female,39,2,0,1,0,1,73669.94,1
2941,15772798,bhende,711,Bangalore,Female,28,5,0,2,1,1,93959.96,0
2942,15792008,yarlagadda,555,Bangalore,Female,26,9,0,2,0,1,158918.03,0
2943,15715541,nike,850,Chennai,Female,42,9,113311.11,1,1,1,198193.75,0
2944,15639277,yederi,678,Chennai,Female,41,9,0,1,0,0,13160.03,0
2945,15798850,janardhan,576,Chennai,Male,32,7,0,2,1,0,4660.91,0
2946,15776348,chawla,835,Mumbai,Male,20,4,124365.42,1,0,0,180197.74,1
2947,15727696,kambli,592,Chennai,Male,42,1,147249.29,2,1,1,63023.02,0
2948,15793813,zariwala,774,Chennai,Male,36,7,103688.19,1,0,1,118971.74,0
2949,15694395,chimalwar,620,Chennai,Female,29,1,138740.24,2,0,0,154700.61,0
2950,15764195,talari,519,Bangalore,Male,39,4,111900.14,1,1,1,97577.17,0
2951,15744919,hattangadi,734,Bangalore,Female,37,0,152760.24,1,1,1,48990.5,0
2952,15671655,potdukhe,763,Mumbai,Male,31,7,143966.3,2,1,1,140262.96,1
2953,15654901,faye,733,Chennai,Male,51,10,141556.96,1,1,0,130189.53,0
2954,15649136,lallad,650,Chennai,Female,43,6,0,2,1,1,16301.91,0
2955,15775562,punwani,538,Chennai,Female,33,5,0,2,1,0,126962.41,0
2956,15807481,khandelwal,577,Chennai,Female,46,1,0,1,1,1,158750.53,0
2957,15642885,thakur,792,Chennai,Male,30,8,0,2,1,0,199644.2,0
2958,15789109,dayal,686,Chennai,Female,41,10,0,1,1,1,144272.71,1
2959,15814004,gangopadhyay,589,Chennai,Male,29,2,0,2,0,1,98320.27,0
2960,15673619,shrikhande,530,Chennai,Male,25,9,162560.32,1,1,0,64129.03,0
2961,15595135,ganesan,778,Mumbai,Female,29,7,123229.46,1,1,0,181221.09,0
2962,15583681,tiwaskar,616,Bangalore,Male,31,7,76665.71,2,1,1,163809.08,0
2963,15605000,upasni,550,Chennai,Male,38,9,140278.99,3,1,1,171457.06,1
2964,15718071,vijay,655,Chennai,Female,51,3,0,2,0,1,15801.02,0
2965,15679760,shete,721,Chennai,Male,46,1,115764.32,2,0,0,102950.79,0
2966,15654574,zariwala,499,Mumbai,Male,36,5,131142.53,2,1,0,174918.46,0
2967,15577178,kanhe,511,Chennai,Male,45,5,68375.27,1,1,0,193160.25,1
2968,15595324,thackeray,579,Mumbai,Female,39,5,117833.3,3,0,0,5831,1
2969,15756932,tiwari,696,Bangalore,Female,36,7,0,2,1,1,82298.59,0
2970,15726358,mittal,681,Chennai,Male,34,7,0,2,0,0,130686.59,0
2971,15595228,waghmare,815,Chennai,Male,45,7,0,1,0,1,52885.23,1
2972,15782530,agarwal,681,Bangalore,Male,30,2,111093.01,1,1,0,68985.99,0
2973,15592877,warhadpande,641,Bangalore,Male,42,9,132657.55,1,1,0,35367.19,0
2974,15651983,thakur,591,Chennai,Female,56,9,128882.49,1,1,1,196241.94,1
2975,15746737,choudhary,565,Mumbai,Male,59,9,69129.59,1,1,1,170705.53,0
2976,15774179,zutshi,487,Chennai,Male,37,6,0,2,1,1,126477.41,0
2977,15667265,fansekar,729,Chennai,Male,39,4,121404.64,1,1,1,159618.17,0
2978,15655123,anchan,505,Bangalore,Female,45,9,131355.3,3,1,0,195395.33,1
2979,15595917,thapa,580,Chennai,Female,35,1,102097.33,1,0,1,168285.85,0
2980,15668385,ullal,642,Chennai,Male,40,1,154863.15,1,1,1,138052.51,0
2981,15709476,dhameja,850,Bangalore,Female,41,3,99945.93,2,1,0,71179.31,0
2982,15711218,kambli,616,Mumbai,Male,39,2,121704.32,2,1,0,55556.3,0
2983,15798659,basu,526,Bangalore,Female,43,3,0,2,1,0,31705.19,0
2984,15663939,ali,523,Mumbai,Male,35,8,138782.76,1,1,1,186118.93,0
2985,15694946,jatasra,663,Chennai,Male,35,9,0,2,1,1,195580.28,0
2986,15631912,salmaan,840,Chennai,Male,30,8,136291.71,1,1,0,54113.38,0
2987,15768816,banthia,570,Mumbai,Male,42,0,107856.57,2,1,0,127528.84,0
2988,15682268,bijlani,676,Mumbai,Female,26,1,108348.66,1,0,0,60231.74,1
2989,15684801,bhattad,689,Chennai,Male,47,1,93871.95,3,1,0,156878.42,1
2990,15636428,virani,703,Bangalore,Female,45,1,0,1,1,0,182784.11,1
2991,15809823,kar,491,Mumbai,Male,19,2,125860.2,1,0,0,129690.5,0
2992,15699284,aulakh,584,Chennai,Male,49,8,172713.44,1,1,0,113860.81,0
2993,15786993,agvan,810,Chennai,Female,51,5,0,2,0,1,184524.74,0
2994,15709441,malini,745,Bangalore,Female,59,8,0,1,1,1,36124.98,0
2995,15710257,tiwaskar,625,Chennai,Female,39,3,130786.92,1,0,1,121316.07,0
2996,15582492,warsi,535,Chennai,Female,29,2,112367.34,1,1,0,185630.76,0
2997,15575694,nadar,729,Bangalore,Female,45,7,91091.06,2,1,0,71133.12,0
2998,15756820,tufchi,655,Chennai,Female,26,7,106198.5,1,0,1,32020.42,0
2999,15766289,tamhane,751,Chennai,Male,47,5,142669.93,2,1,0,162760.96,0
3000,15593014,wajantri,525,Chennai,Male,33,1,112833.35,1,0,1,175178.56,0
3001,15584545,polekar,532,Chennai,Female,40,5,0,2,0,1,177099.71,0
3002,15675949,khandar,696,Bangalore,Female,43,4,0,2,1,1,66406.37,0
3003,15672091,hangal,786,Mumbai,Female,32,2,104336.43,2,0,0,59559.81,0
3004,15801658,verma,580,Chennai,Male,55,6,104305.74,1,0,1,175750.21,0
3005,15706185,roshan,596,Mumbai,Male,47,5,140187.1,2,1,1,174311.3,0
3006,15789863,jadi,683,Chennai,Male,39,4,0,2,1,0,171716.81,0
3007,15720943,lakhotia,747,Chennai,Female,45,1,114959.12,1,1,0,189362.39,1
3008,15697997,sirish,602,Chennai,Male,33,5,164704.38,1,0,1,180716.1,1
3009,15665416,wattal,779,Chennai,Male,62,10,119096.55,1,0,1,116977.89,0
3010,15660200,basra,551,Chennai,Male,31,1,0,2,1,1,185105.44,0
3011,15619653,sakpal,666,Chennai,Male,47,2,0,1,1,0,35046.97,1
3012,15773447,awasthi,526,Bangalore,Male,30,8,0,1,1,0,36251,0
3013,15739160,chaurasiya,849,Chennai,Female,41,9,115465.28,1,1,0,103174.5,0
3014,15689237,bhite,471,Chennai,Female,27,4,0,2,1,0,122642.09,0
3015,15679297,laghate,628,Bangalore,Male,43,3,184926.61,1,1,0,122937.57,0
3016,15591433,waghray,674,Mumbai,Male,43,8,85957.88,2,1,0,8757.39,0
3017,15642725,mahashabde,797,Chennai,Male,32,10,114084.6,1,0,1,125782.29,0
3018,15701962,deodhar,590,Bangalore,Female,29,2,166930.76,2,1,0,122487.73,0
3019,15811613,kalbhor,588,Chennai,Female,27,8,0,1,1,0,20066.38,0
3020,15741049,agate,577,Chennai,Male,29,7,0,2,1,1,55473.15,0
3021,15724423,tomar,571,Chennai,Female,38,6,107193.82,2,0,0,38962.94,0
3022,15574305,venkat,680,Chennai,Male,36,3,116275.12,1,1,1,63795.8,0
3023,15678168,dhaliwal,648,Bangalore,Female,27,7,0,2,1,1,163060.43,0
3024,15697020,thapa,618,Chennai,Male,39,2,91068.56,1,1,0,26578.69,0
3025,15610801,ghoshal,648,Mumbai,Male,41,5,123049.21,1,0,1,5066.76,0
3026,15745232,talgeri,759,Chennai,Female,39,6,0,2,1,1,140497.67,0
3027,15722758,lele,585,Chennai,Male,40,7,0,2,0,0,146156.98,0
3028,15792102,suri,774,Chennai,Female,42,3,137781.65,1,0,0,199316.19,0
3029,15675185,rajpurohit,697,Mumbai,Female,48,2,108128.96,2,1,1,103944.37,0
3030,15801247,rawal,605,Bangalore,Male,39,10,105317.73,2,1,0,138021.36,0
3031,15725660,nikhanj,676,Chennai,Male,20,1,80569.73,1,0,0,68621.98,0
3032,15638963,thapar,678,Chennai,Female,22,4,174852.89,1,1,1,28149.06,0
3033,15800061,tak,495,Bangalore,Female,45,3,89158.94,3,1,0,135169.76,1
3034,15578006,vaish,787,Chennai,Female,85,10,0,2,1,1,116537.96,0
3035,15668504,solanki,770,Chennai,Male,36,2,89800.14,1,1,1,105922.69,0
3036,15687491,balaji,817,Mumbai,Male,45,9,101207.75,1,0,0,88211.12,1
3037,15610403,bangre,659,Chennai,Male,43,1,106086.42,2,1,0,26900.63,0
3038,15741094,gautam,693,Chennai,Male,21,1,0,2,1,1,3494.02,0
3039,15807909,zate,744,Chennai,Male,47,9,0,2,1,0,113163.17,0
3040,15666141,omkareshwar,829,Bangalore,Female,26,8,101440.36,2,1,1,19324.5,0
3041,15617134,shrikhande,716,Chennai,Male,38,4,0,2,1,0,189678.7,0
3042,15783029,siddiqui,671,Chennai,Male,34,7,106603.74,2,1,1,26387.71,0
3043,15622833,gowarikar,835,Mumbai,Female,29,10,130420.2,2,0,0,106276.55,0
3044,15746422,thakre,636,Chennai,Female,38,1,0,1,1,0,45015.38,0
3045,15750839,benegal,649,Bangalore,Male,29,2,45022.23,1,1,1,173495.77,0
3046,15749130,"doifode, doiphode",621,Mumbai,Male,27,1,74298.43,1,1,1,52581.96,0
3047,15779862,venkatraman,658,Mumbai,Female,31,3,133003.03,1,0,1,146339.27,1
3048,15767871,tanwar,784,Bangalore,Male,48,7,0,2,1,1,182609.97,0
3049,15679651,girdhar,783,Bangalore,Female,37,1,136689.66,1,1,0,197890.65,0
3050,15576219,virk,615,Chennai,Male,32,4,0,2,1,1,6225.63,0
